_Imputation_,ID,CONFIDENCE1,CONFIDENCE2,CONFIDENCE3,CONFIDENCE4,CONFIDENCE5,CONFIDENCE6,CONFIDENCE7,CONFIDENCE8,GENDER,logC1,logC2,logC3,logC4,logC5,logC6,logC7,logC8
18,1730,,,,,,,,,1,3.5046611773,2.4049937942,5.4239923516,5.6364975578,1.7591320516,1.4068170197,4.3832656458,2.0057578748
18,1736,,,,,,,,,1,-2.652955256,2.7519135937,0.2569650125,2.1374103025,3.9569704798,0.5683015406,6.3354258133,5.1387884603
18,1737,,100,100,100,,,,,1,4.8641694779,4.6151205168,4.6151205168,4.6151205168,6.2865769649,1.2814976063,3.3409934631,1.9371819359
18,1747,,,,,,,,,1,2.734484109,-2.356629632,6.1908246626,6.2854728401,5.433536111,2.4156380344,2.5116344491,3.8275135588
18,1750,,,,,,,,,0,1.4084162936,1.0168933847,3.7643957512,-0.086390699,0.3219849081,1.0291554616,0.2974525872,0.7550391924
18,1752,,,,,,,,,1,6.1383761257,4.3985827259,7.7612815141,7.7726044753,6.1611001107,6.7045876349,6.6366059176,8.3544079876
18,1753,,,,,,,0,,0,-0.325112767,-7.563542609,-2.655181407,-4.005592158,-3.388418235,-1.982268957,-4.615120517,-3.223486465
18,1755,,,,,,,,,0,1.3766827676,1.6270644829,-0.565793122,0.2393787405,-2.284544445,2.5976521323,1.2648927346,-1.723373346
18,1756,,,,,,,,,1,7.914805752,5.0578307381,3.6983964943,8.1411794966,4.6437765194,5.7387894622,5.0185553214,5.1684628632
18,1758,,,,,,,,,0,5.2500764399,5.0084688624,5.8883063989,5.6461841444,5.1398473662,5.045651469,2.868321632,6.4861941276
18,1772,,,,,,,,,1,5.2350045549,4.9272462466,3.9960005965,6.1349800816,2.2748106464,4.1186129471,3.0592738263,4.5961288634
18,1777,,,,,,,,,0,4.6941314957,2.937419534,0.9486926991,-0.299555508,1.7947857426,5.9666733885,4.7124238656,0.1338558712
18,1788,,2,75,,,,,,1,1.1383286812,0.6981849746,4.3180008026,4.897016614,6.0196310891,1.1807566479,0.7709983278,4.8563217735
18,1802,,,20,5,20,25,25,15,0,5.0658886669,3.2330673285,2.9963493671,1.6115190786,2.9963493671,3.2194020022,3.2194020022,2.7088250946
18,1803,,,,,,,,,1,6.7677826736,6.3658854476,7.60506686,7.8579063717,4.5532971625,10.448943756,6.9062145645,4.2231520111
18,1804,,0,,,,,,,0,-0.362223722,-4.615120517,-4.345135514,-3.850099158,-3.42389295,-4.51109772,-1.436207471,-1.40313195
18,1805,,,,,65,60,,,1,2.8595742356,5.84960993,3.1366531958,4.4656722897,4.174814529,4.0947509837,3.6839114623,2.3249458744
18,1809,,,,30,56,40,15,,1,-0.155913784,1.1920745379,3.9858997884,3.4016667551,4.0257484374,3.6892892062,2.7088250946,3.4189593745
18,1818,,,,,,,,,0,0.9009428101,2.8253925807,-0.425663292,0.631991552,0.4737823728,2.1424880228,1.6834556533,-0.86946684
18,1824,,,,,,,,,1,-0.577090649,-0.601679478,2.9357445497,0.2903849683,1.9343874312,-2.110904142,4.7486800242,1.3021339038
18,1826,,,,,,,,,1,5.0270014296,6.5363259792,7.024532182,2.5487222292,4.4930575656,6.4500545781,9.5205186906,6.7040789566
18,1837,,,,,,,,,0,1.435265039,4.2150862378,5.4061655242,5.695775751,5.9319544876,2.9580410974,8.4274494547,5.2168115114
18,1851,,30,30,67,40,60,,,1,2.605501452,3.4016667551,3.4016667551,4.2051315046,3.6892892062,4.0947509837,5.5437860449,4.74232219
18,1852,,,,,12,65,30,,1,3.8467086855,4.5800498152,2.7221158211,7.3703969304,2.4858425413,4.174814529,3.4016667551,6.704099251
18,1853,,20,40,60,,60,,,0,6.1601262183,2.9963493671,3.6892892062,4.0947509837,1.8744557852,4.0947509837,2.4427992884,3.6599411472
18,1864,,,,,,,,,1,0.3965411175,-0.239523268,1.2296022387,1.7651965956,-0.511036284,1.0467245278,4.1969849686,4.317629482
18,1872,,,,,,,,,1,2.0160956191,4.5514189757,1.7875068437,3.9148987918,4.1651265218,5.7392274945,5.9932979299,4.004720464
18,1882,,,,,,,,,0,2.4279398491,1.5752416678,2.2843575976,0.5976224452,-1.998938543,0.8724396159,3.2938996061,0.717335958
18,1889,,60,50,40,70,75,35,,1,1.0642768791,4.0947509837,3.9124150854,3.6892892062,4.2489559654,4.3180008026,3.5557808682,3.3782414359
18,1897,,,,,,,,,0,3.627725062,2.951805405,2.0996400444,4.0467269209,1.5978525491,-0.335438747,4.1164083833,5.1293835668
18,1902,,,,,,,,,1,11.669799412,5.4841336342,10.230333961,8.0771468031,5.2895918923,7.4062309571,8.5284316852,3.4511588122
18,1912,,,,,,,,,0,6.7328369618,4.3265334712,1.3350223216,3.8847084682,2.947190234,1.6224627514,-0.627466915,2.8553651676
18,1914,,,,,,,,,1,1.4819915079,0.0164380595,3.7682754091,0.1824444121,4.123341234,3.568696959,3.5058991704,2.5528677098
18,1921,,100,90,100,85,90,90,,1,6.5764935899,4.6151205168,4.5008192615,4.6151205168,4.4433862804,4.5008192615,4.5008192615,2.8874209115
18,1922,,40,0,5,,15,,,1,-1.124634367,3.6892892062,-4.615120517,1.6115190786,-1.18135609,2.7088250946,3.9888431509,2.8614173351
18,1924,,,100,100,55,90,75,,1,2.1250514545,4.1193520483,4.6151205168,4.6151205168,4.0077283641,4.5008192615,4.3180008026,3.1421124381
18,1929,,99,99,90,90,90,90,,1,1.7962102395,4.6001576442,4.6001576442,4.5008192615,4.5008192615,4.5008192615,4.5008192615,4.0180946064
18,1937,,60,50,40,30,35,,,0,5.0700040548,4.0947509837,3.9124150854,3.6892892062,3.4016667551,3.5557808682,1.1951266224,3.3371501951
18,1944,,50,50,50,0,50,0,,1,2.7201311661,3.9124150854,3.9124150854,3.9124150854,-4.615120517,3.9124150854,-4.615120517,-1.408606992
18,1950,,,,,,,,,0,4.5064562209,6.2346017394,0.9369029658,3.0901747619,-1.626459684,6.5731086264,-2.032163535,-1.77284369
18,1954,,,,,,,,,1,4.0970887512,5.6581062354,4.1030762442,4.1717499354,5.2925758168,6.1436429957,4.2337791724,6.4819461715
18,1965,,50,50,75,70,,80,,1,5.8220427757,3.9124150854,3.9124150854,4.3180008026,4.2489559654,4.4066615202,4.3826216957,5.8862855539
18,1966,,,,,,,,,1,0.8095665773,-0.338027584,1.3655986556,-0.656211376,0.2386968422,0.7599988874,3.5565006774,3.9501411962
18,1967,,,,,,,,,1,1.110380439,-1.601776378,-1.246940748,0.7656970813,0.0931596333,5.0690810644,-1.980188762,1.4187233681
18,1972,,,,,,,,,0,2.5122967434,-0.455144288,4.1213948781,3.3438002181,1.5418343873,2.9978875263,0.8765018284,-0.80581371
18,1975,,,,,,,,,0,2.4162428363,-0.879526135,4.5520780878,1.6869483221,5.4869825678,1.8933530589,3.1384591058,-1.650517082
18,1976,,20,15,15,,30,,,1,5.4458998277,2.9963493671,2.7088250946,2.7088250946,5.8590869377,3.4016667551,1.1763021163,3.1278609312
18,1980,,,50,66,,,,,1,1.0703282217,3.216602371,3.9124150854,4.1900875488,2.0059409864,2.0404050263,3.3295584332,3.8896471814
18,1982,,,,,,,,,0,4.5545152744,3.3639811355,5.1516960268,-0.34115813,2.7177245049,3.5116899235,3.7100713574,2.2410782767
18,1985,,,,,,,,,0,4.709986517,3.6770682754,4.4387824508,3.4177742274,2.4478486523,6.2758325418,4.0651135457,0.4651044288
18,1991,,,,,,,,,1,8.9558628275,4.6894394983,6.3093876259,5.6104501154,5.880921931,4.429859404,4.4063402894,0.7204605911
18,1999,,30,,,,,,,1,4.0269182098,3.4016667551,2.4586329742,3.5576269539,5.2260379818,0.1171991131,5.6043870967,3.7556593738
18,2001,,,,,,,,,0,2.0756730247,1.0512089743,1.4150702361,-2.169666408,-2.128410908,-0.871645784,1.7638866944,-0.943067267
18,2003,,,,,,,,,0,4.8702796088,1.323511716,2.660967273,4.2994861894,3.9505750181,2.4128950318,3.4572784202,4.2370647034
18,2004,,85,50,50,75,50,50,,0,1.9060193063,4.4433862804,3.9124150854,3.9124150854,4.3180008026,3.9124150854,3.9124150854,0.6969192996
18,2006,,,,,,,,,1,-0.108524456,-1.255558044,3.625990394,-2.943415281,-0.751015209,0.5977115357,6.3881587517,-1.45360171
18,2008,,,,,10,1,,,0,2.3019568643,-1.776588546,1.7731723377,2.3889566469,2.3036833907,0.0099503309,1.8029668157,-1.29195018
18,2011,,0,25,0,10,0,0,,0,-0.33034107,-4.615120517,3.2194020022,-4.615120517,2.3036833907,-4.615120517,-4.615120517,-2.505788576
18,2012,,50,75,5,50,50,50,,1,5.3123103903,3.9124150854,4.3180008026,1.6115190786,3.9124150854,3.9124150854,3.9124150854,2.2136161161
18,2017,,,,,,,,,1,8.6602936789,5.8998606708,8.0618418238,8.1488229103,10.690142787,8.0900076061,6.9495868481,6.5787405034
18,2033,,,,,,,,,0,-0.342203678,4.4240992898,3.2918833447,2.7018779286,1.6834630492,2.351826737,4.570651901,0.4221405001
18,2034,,,,,,,,,1,-0.478455471,0.4858769817,1.0373040732,0.7210543363,2.6181108739,1.410796807,1.100152732,-1.878334988
18,2035,,,,,,,,,0,0.5957951014,2.7622003312,5.8649977334,1.0008904819,2.807400287,1.3749695695,3.8483221068,0.5425984894
18,2046,,99,60,75,20,40,70,,0,5.9301435289,4.6001576442,4.0947509837,4.3180008026,2.9963493671,3.6892892062,4.2489559654,3.7952713499
18,2048,,,,,,,,,1,8.2081588629,6.5931444976,8.364223708,5.3175755726,6.9867118729,9.8423481891,8.0843703082,8.8610488921
18,2049,,,,,,,,,1,1.8626798175,1.2043767717,1.7138201623,1.7613526613,4.0695711039,4.6574664871,6.4120516294,5.7374519981
18,2052,,60,50,60,65,65,,,1,4.5606251212,4.0947509837,3.9124150854,4.0947509837,4.174814529,4.174814529,6.4058619044,6.7853054074
18,2053,,25,,,,,,,1,2.9617172159,3.2194020022,2.9177768906,4.7295746837,1.7934982438,3.2093460921,2.044499937,3.6483182531
18,2058,,50,50,50,0,0,70,,0,1.7966655634,3.9124150854,3.9124150854,3.9124150854,-4.615120517,-4.615120517,4.2489559654,1.8686679225
18,2059,,,,,,,,,0,4.1300214248,6.4454325564,3.2421670416,3.409629387,-0.293389992,3.9023573717,3.1160702182,5.1702214533
18,2061,,,,,,,,,1,4.5562044985,3.7050283723,2.2522995028,1.8745510672,3.6053686548,4.0729571025,2.0589994505,3.8585377633
18,2066,,,50,25,,,,,0,4.1035844488,4.1733401721,3.9124150854,3.2194020022,1.4814913717,6.5982898761,5.8393543011,5.0001126432
18,2079,,,,,,,,,1,3.9687015223,1.4125717015,1.6868720083,3.4675288056,1.8883637689,1.4939137898,5.3969186945,1.7236757147
18,2080,,,,,,,,,1,9.1702818727,4.4489942683,9.0625295456,8.0596789771,5.6283817834,2.3753559733,5.4759065558,5.6797527326
18,2088,,,0,,0,,,,0,-4.107214217,-1.632718005,-4.615120517,-4.051323587,-4.615120517,-3.540187672,-0.140524342,-3.45719795
18,2093,,,,,,,,,0,5.1499042374,3.5941793996,4.4404096222,-1.24104752,-1.42227152,2.2005992377,2.6959522168,-1.294554554
18,2101,,,,,,,,,0,4.1654581951,-0.292207324,5.9062351647,1.4108702217,4.8102571371,-0.199655689,1.3660523262,-1.873244642
18,2119,,40,20,40,0,,10,,0,2.0265355306,3.6892892062,2.9963493671,3.6892892062,-4.615120517,2.5407972903,2.3036833907,6.3560956581
18,2123,,0,0,35,0,50,50,,1,-0.274850087,-4.615120517,-4.615120517,3.5557808682,-4.615120517,3.9124150854,3.9124150854,3.9779179659
18,2125,,,,,,,,,0,-0.326962126,-4.603454151,-2.265122645,-4.667576371,-3.870754664,0.8466676467,-3.129787693,-8.178073134
18,2130,,30,7,50,76,,,,1,4.7396516514,3.4016667551,1.9474287522,3.9124150854,4.3312595176,2.6513254022,5.2757726861,6.5046888099
18,2135,,,,,,,,,1,4.4782247359,4.3318011988,4.4134000477,3.8180233233,4.9891409593,4.5490250124,5.1183262919,5.8784489852
18,2137,,,,,,,,,1,5.1438499399,2.0827414564,0.7091698831,3.2436718381,3.3740873125,2.4697260939,4.9410300201,4.567288455
18,2139,,50,90,20,30,50,,,1,4.3506605474,3.9124150854,4.5008192615,2.9963493671,3.4016667551,3.9124150854,4.8790309675,6.1077162646
18,2144,,,,,,,,,0,5.2438109971,4.5900279492,3.733448965,5.5773102214,-0.425994105,1.9327626414,4.4317183059,1.480538253
18,2145,,,0,,,40,,,0,-1.232150112,3.5546674121,-4.615120517,1.6478395473,-5.371720304,3.6892892062,0.4731435087,1.4559593507
18,2147,,,,,,,,,0,-1.307370195,1.3175522151,4.75225011,-0.022124687,3.355197095,-4.691865296,0.3935930128,-1.365339985
18,2149,,,,,,,,,1,0.7430084071,2.2001524042,-2.721576536,3.830172312,-0.70710282,1.2775590733,4.0501318513,5.7087875759
18,2161,,,50,50,50,50,75,,1,3.3148484203,2.603001976,3.9124150854,3.9124150854,3.9124150854,3.9124150854,4.3180008026,4.1700500427
18,2165,,70,,,5,,25,,1,5.9552641033,4.2489559654,1.4872939067,3.4655756707,1.6115190786,5.0706963129,3.2194020022,3.9332179003
18,2167,,5,70,25,,,,,1,4.1704995792,1.6115190786,4.2489559654,3.2194020022,5.5194976836,5.1293431397,3.4187234747,3.0267525622
18,2169,,,35,,0,25,,,0,-0.25095767,2.6711075913,3.5557808682,-1.958274214,-4.615120517,3.2194020022,-1.036162398,-2.310609997
18,2172,,0,0,0,0,,,,0,-5.7902605,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-2.564267776,-2.981497835,-4.487069665
18,2191,,,7,23,0,34,,,1,0.8189470572,5.4520540479,1.9474287522,3.1360514742,-4.615120517,3.5267994099,2.3558731289,4.3674973109
18,2197,,,60,50,80,,70,,1,3.1818281062,5.4914112052,4.0947509837,3.9124150854,4.3826216957,5.1407520637,4.2489559654,5.552034704
18,2202,,30,30,30,25,,,,1,4.2815279948,3.4016667551,3.4016667551,3.4016667551,3.2194020022,2.8644651222,0.7205491419,3.5927175308
18,2205,,,,,,,,,1,-0.006767224,-2.664942947,-0.416141935,-3.196851704,3.8213303765,-0.514976965,5.5267671135,0.185040088
18,2206,,,,,,,,,1,-4.007171339,0.3306944351,-2.24392628,1.5368240183,0.2467603715,-3.584262978,1.1028853714,2.6004508593
18,2209,,,,,,,,,1,-2.441813347,-2.622227259,-0.281831983,0.4228526348,3.5569098146,3.1560081605,2.4543349953,-2.421803795
18,2211,,90,95,,,90,60,,1,8.0261141549,4.5008192615,4.5556297404,5.893368317,5.3611531923,4.5008192615,4.0947509837,4.9646966929
18,2221,,,65,,45,,,,1,4.878038058,9.1178620624,4.174814529,7.7548406239,3.8070592365,4.4990348109,6.6765262866,6.2772647319
18,2234,,,,,,,,,0,1.0914148382,2.2412173793,1.359508475,-0.733264423,-4.128550221,2.7373778984,-0.055231831,-1.279892092
18,2236,,,,,,,,,0,4.4468934593,4.5211997524,1.925977428,3.538428372,0.8746761282,4.5522138364,6.4841291578,3.1567415035
18,2243,,,,,,,,,1,2.8849493471,2.4164637709,1.8072012931,-1.542786488,0.2461492481,2.2543504141,3.6337269341,2.3614010439
18,2244,,,,,,,,,0,3.1467083869,3.0985860712,3.4576825485,4.3721111096,3.3559881753,-0.11831487,3.2651169072,0.6350948636
18,2245,,,,,,,,,1,3.1597972598,3.8584836209,3.2990300712,5.3616407544,3.7671222829,6.8616960601,6.9869291834,4.2198147445
18,2247,,,,,,,,,0,-0.72023031,1.2507097214,-2.010885375,-0.638439481,-2.181773382,-1.62721802,-0.74780754,-2.300298871
18,2248,,,,,,,,,1,1.3284453677,4.9753553766,5.383951887,4.3503019652,4.1624246137,5.5127877305,3.2869543813,6.80854861
18,2251,,,,,,,,,1,4.8333712916,2.4478644236,2.5813685064,7.7093520244,9.7383635746,4.3624092484,4.451321921,6.4759667874
18,2252,,,,,,,,,0,2.4337351282,4.0015220643,0.5887377886,4.7861392473,1.2696430608,4.7933185545,4.0738126932,0.9647898947
18,2253,,,,,,,,,0,3.7792471497,-0.834143554,2.2275083361,1.2221494506,2.7696496735,2.7519059265,1.6184298842,0.2060414733
18,2254,,,,,,,,,0,1.6981129578,2.463355136,0.6025911749,-1.096828494,0.8541197,0.3772982335,0.2679549881,2.8395389157
18,2259,,2,40,0,,,,,0,-2.253153417,0.6981849746,3.6892892062,-4.615120517,-1.245603143,3.3639268235,-0.714124076,-3.070506029
18,2269,,40,,20,10,,,,0,4.6425628544,3.6892892062,2.4115295973,2.9963493671,2.3036833907,1.1972769252,2.5829320372,3.3841203813
18,2270,,,,,,50,,,0,2.0867067539,0.5846489977,2.8725684585,1.3366448437,3.2617424792,3.9124150854,3.8182875012,-0.832118052
18,2273,,,,,,,,,1,7.0059292585,5.2367790233,5.5954858193,5.4215323168,5.0856291104,4.8928276773,7.5659933378,10.480382204
18,2276,,60,50,10,25,,30,,1,2.7695908907,4.0947509837,3.9124150854,2.3036833907,3.2194020022,2.5851399696,3.4016667551,-0.291992054
18,2280,,20,15,10,50,,,,1,3.3677579249,2.9963493671,2.7088250946,2.3036833907,3.9124150854,3.8494393641,4.0598850858,2.7106817831
18,2298,,5,,,,,,,0,2.0980222934,1.6115190786,1.1323136966,3.6005748474,-0.877384528,1.2825502891,4.6476079876,4.5081648697
18,2301,,80,75,,50,75,85,,1,7.1561650481,4.3826216957,4.3180008026,5.160565006,3.9124150854,4.3180008026,4.4433862804,4.7035175729
18,2304,,,,,,,,,1,4.3129668619,10.809233739,9.3124145453,8.8901593186,3.2311279647,7.8001921812,10.104442242,8.8237413957
18,2312,,,,,,,,,0,0.4912279881,-2.41086448,0.8145456661,1.2663804378,0.1426453377,-0.20328546,2.4234892726,4.3082440463
18,2313,,0,0,0,80,,,,0,-3.049806987,-4.615120517,-4.615120517,-4.615120517,4.3826216957,-2.492634179,-0.791025527,-4.532395697
18,2315,,,,,,60,60,,1,-0.824917641,1.3733564859,1.2163214801,0.6993305945,-0.335475388,4.0947509837,4.0947509837,3.5524941704
18,2316,,55,75,50,75,80,35,,1,3.9335796322,4.0077283641,4.3180008026,3.9124150854,4.3180008026,4.3826216957,3.5557808682,3.8405962549
18,2322,,,,,,,,,0,2.307428796,-0.041375447,-1.303345345,1.3099607829,-3.175781671,1.1472675146,0.3882099813,0.0496578484
18,2325,,50,60,30,60,60,60,,1,2.3199716065,3.9124150854,4.0947509837,3.4016667551,4.0947509837,4.0947509837,4.0947509837,3.7840500003
18,2332,,,,,,,,,1,1.1336848587,0.073715117,2.4870319968,1.8380150313,-0.656873598,4.3168513085,3.9003667781,2.7391518723
18,2336,,,,,,,,,1,5.9033463116,4.1358615035,4.9681579924,6.7788161921,5.2418575558,2.5934115468,3.0318935392,6.0879182487
18,2343,,,,,,,,,1,8.7485608487,5.6406574928,6.4623635687,6.4260255096,6.0912486631,5.9704579592,8.3462699463,6.1034860437
18,2348,,,,,,,,,1,3.5540793101,3.2336574702,3.9813539129,2.8087746731,0.8265344267,4.1411817537,5.4225296961,3.4645446213
18,2355,,,,,87,,,,1,5.7123205571,-0.480215883,4.398837783,3.3574136037,4.4667287999,2.0101809669,5.6222367859,1.9076047213
18,2365,,,,,,,,,0,6.0984754518,5.9228807184,3.2961204617,2.1444212214,1.2922746763,3.1838816135,6.3250273164,6.2726747017
18,2366,,50,80,100,100,90,95,,1,2.9306584102,3.9124150854,4.3826216957,4.6151205168,4.6151205168,4.5008192615,4.5556297404,5.0653433519
18,2367,,,,,,,,,0,4.7423035061,3.8140541436,3.3940151446,0.5315707951,2.2032203762,2.9344158633,3.3675802522,2.9585577775
18,2369,,,,,,,,,1,2.4178464548,0.8069560436,3.5316654725,2.6481426015,-1.116989041,3.9634000766,3.527194848,4.5996552096
18,2383,,50,50,40,,60,60,,1,3.4415684751,3.9124150854,3.9124150854,3.6892892062,-2.514206302,4.0947509837,4.0947509837,6.0502439998
18,2389,,,,,,,,,0,0.9679591634,1.2419699404,5.5274020139,4.9796787812,5.4404813342,2.1677725356,2.9088664649,1.134519498
18,2394,,20,60,70,0,30,20,,1,2.2134773505,2.9963493671,4.0947509837,4.2489559654,-4.615120517,3.4016667551,2.9963493671,5.0481840534
18,2395,,0,0,30,30,50,60,,1,2.6086324275,-4.615120517,-4.615120517,3.4016667551,3.4016667551,3.9124150854,4.0947509837,2.0588790048
18,2397,,,,,,,,,0,3.347142878,3.6852518511,-0.056787703,0.2981209787,-0.047844766,2.146818132,2.8762577503,0.3751045178
18,2402,,,,,,,,,0,1.8970609669,1.2092440693,1.8895304466,2.8640273997,3.5975512119,3.0578498171,5.6380865128,2.4217225624
18,2405,,,,,,,,,0,5.9480954729,5.2814381525,4.1623068766,4.0018375543,0.711565177,2.3405146391,5.4900726418,6.1678636204
18,2407,,50,100,,,,,,0,5.154509135,3.9124150854,4.6151205168,5.3557158255,-0.186078157,0.6405431572,1.2533360951,3.3431692058
18,2409,,,,,,,70,,1,6.4592728285,7.4437186663,5.8925800502,7.2545029908,4.2298562274,4.7838141597,4.2489559654,4.287385326
18,2414,,75,50,50,10,,,,1,3.9862251999,4.3180008026,3.9124150854,3.9124150854,2.3036833907,4.0407864051,3.2834898991,4.4760284634
18,2415,,15,15,15,15,15,10,,1,4.4971079179,2.7088250946,2.7088250946,2.7088250946,2.7088250946,2.7088250946,2.3036833907,2.4718824488
18,2417,,80,80,80,,,,,1,1.1449737373,4.3826216957,4.3826216957,4.3826216957,5.251480389,6.5213382117,8.1918333227,6.8318739425
18,2418,,100,90,100,100,100,100,,1,3.7327555205,4.6151205168,4.5008192615,4.6151205168,4.6151205168,4.6151205168,4.6151205168,1.6788770027
18,2421,,50,78,,,70,,,1,3.2899223505,3.9124150854,4.357266085,4.4515508677,6.1151116742,4.2489559654,3.2183255837,2.1183033118
18,2427,,,,,,,,,0,3.202387511,5.6802468954,3.1134842344,6.0245416958,1.1172411905,2.8616194051,0.2946361636,2.5931615347
18,2439,,80,85,,,80,75,,1,6.01792852,4.3826216957,4.4433862804,7.6486860295,2.4441554645,4.3826216957,4.3180008026,4.191496547
18,2441,,,,,,,,,1,0.3834461438,-0.389269344,1.681026501,0.6519088241,-2.848780014,-1.648934802,3.3653137073,-0.534666693
18,2612,,60,50,,,,,,1,6.2648629379,4.0947509837,3.9124150854,4.3306063768,9.2052580602,6.0705800613,4.5838848584,7.867265716
19,16,0,0,,,,0,,,0,-4.615120517,-4.615120517,-5.005571298,-2.615050146,-3.448889818,-4.615120517,-3.396313777,-7.771672471
19,36,0,20,30,20,30,60,50,30,1,-4.615120517,2.9963493671,3.4016667551,2.9963493671,3.4016667551,4.0947509837,3.9124150854,3.4016667551
19,47,0,30,50,25,40,58,76,40,1,-4.615120517,3.4016667551,3.9124150854,3.2194020022,3.6892892062,4.0608438925,4.3312595176,3.6892892062
19,112,0,0,20,40,50,,,,0,-4.615120517,-4.615120517,2.9963493671,3.6892892062,3.9124150854,-3.809311786,-0.198837818,-2.69684649
19,163,0,25,50,20,,,,,0,-4.615120517,3.2194020022,3.9124150854,2.9963493671,1.9224010406,-2.355909691,1.7586557841,3.4522403441
19,175,0,60,10,40,35,,,,0,-4.615120517,4.0947509837,2.3036833907,3.6892892062,3.5557808682,1.1806888712,3.1646219053,-0.33948699
19,251,0,15,25,10,25,10,50,10,0,-4.615120517,2.7088250946,3.2194020022,2.3036833907,3.2194020022,2.3036833907,3.9124150854,2.3036833907
19,403,0,,50,,,,,,1,-4.615120517,-2.050528886,3.9124150854,-0.661285211,-0.275095295,0.9578999953,3.6349809073,1.9004380981
19,423,0,,0,30,,,,25,0,-4.615120517,2.3053617057,-4.615120517,3.4016667551,-2.717704204,-0.84302577,1.616303279,3.2194020022
19,465,0,0,40,0,0,50,0,0,0,-4.615120517,-4.615120517,3.6892892062,-4.615120517,-4.615120517,3.9124150854,-4.615120517,-4.615120517
19,471,0,0,50,0,0,0,10,50,0,-4.615120517,-4.615120517,3.9124150854,-4.615120517,-4.615120517,-4.615120517,2.3036833907,3.9124150854
19,478,0,,,,,0,0,,0,-4.615120517,-1.969104624,-5.680088357,-6.727938116,-4.016876993,-4.615120517,-4.615120517,-2.526935577
19,488,0,0,0,0,,,,,0,-4.615120517,-4.615120517,-4.615120517,-4.615120517,-0.98372175,-3.57805132,-2.37620974,-3.082481779
